cvegeo,cve_ent,nom_ent,nom_mun
01001,01,Aguascalientes,Aguascalientes
01002,01,Aguascalientes,Asientos
01003,01,Aguascalientes,Calvillo
01004,01,Aguascalientes,Cosío
01005,01,Aguascalientes,Jesús María
01006,01,Aguascalientes,Pabellón de Arteaga
01007,01,Aguascalientes,Rincón de Romos
01008,01,Aguascalientes,San José de Gracia
01009,01,Aguascalientes,Tepezalá
01010,01,Aguascalientes,El Llano
01011,01,Aguascalientes,San Francisco de los Romo
02001,02,Baja California,Ensenada
02002,02,Baja California,Mexicali
02003,02,Baja California,Tecate
02004,02,Baja California,Tijuana
02005,02,Baja California,Playas de Rosarito
02006,02,Baja California,San Quintín
02007,02,Baja California,San Felipe
03001,03,Baja California Sur,Comondú
03002,03,Baja California Sur,Mulegé
03003,03,Baja California Sur,La Paz
03008,03,Baja California Sur,Los Cabos
03009,03,Baja California Sur,Loreto
04001,04,Campeche,Calkiní
04002,04,Campeche,Campeche
04003,04,Campeche,Carmen
04004,04,Campeche,Champotón
04005,04,Campeche,Hecelchakán
04006,04,Campeche,Hopelchén
04007,04,Campeche,Palizada
04008,04,Campeche,Tenabo
04009,04,Campeche,Escárcega
04010,04,Campeche,Calakmul
04011,04,Campeche,Candelaria
04012,04,Campeche,Seybaplaya
04013,04,Campeche,Dzitbalché
05001,05,Coahuila,Abasolo
05002,05,Coahuila,Acuña
05003,05,Coahuila,Allende
05004,05,Coahuila,Arteaga
05005,05,Coahuila,Candela
05006,05,Coahuila,Castaños
05007,05,Coahuila,Cuatro Ciénegas
05008,05,Coahuila,Escobedo
05009,05,Coahuila,Francisco I. Madero
05010,05,Coahuila,Frontera
05011,05,Coahuila,General Cepeda
05012,05,Coahuila,Guerrero
05013,05,Coahuila,Hidalgo
05014,05,Coahuila,Jiménez
05015,05,Coahuila,Juárez
05016,05,Coahuila,Lamadrid
05017,05,Coahuila,Matamoros
05018,05,Coahuila,Monclova
05019,05,Coahuila,Morelos
05020,05,Coahuila,Múzquiz
05021,05,Coahuila,Nadadores
05022,05,Coahuila,Nava
05023,05,Coahuila,Ocampo
05024,05,Coahuila,Parras
05025,05,Coahuila,Piedras Negras
05026,05,Coahuila,Progreso
05027,05,Coahuila,Ramos Arizpe
05028,05,Coahuila,Sabinas
05029,05,Coahuila,Sacramento
05030,05,Coahuila,Saltillo
05031,05,Coahuila,San Buenaventura
05032,05,Coahuila,San Juan de Sabinas
05033,05,Coahuila,San Pedro
05034,05,Coahuila,Sierra Mojada
05035,05,Coahuila,Torreón
05036,05,Coahuila,Viesca
05037,05,Coahuila,Villa Unión
05038,05,Coahuila,Zaragoza
06001,06,Colima,Armería
06002,06,Colima,Colima
06003,06,Colima,Comala
06004,06,Colima,Coquimatlán
06005,06,Colima,Cuauhtémoc
06006,06,Colima,Ixtlahuacán
06007,06,Colima,Manzanillo
06008,06,Colima,Minatitlán
06009,06,Colima,Tecomán
06010,06,Colima,Villa de Álvarez
07001,07,Chiapas,Acacoyagua
07002,07,Chiapas,Acala
07003,07,Chiapas,Acapetahua
07004,07,Chiapas,Altamirano
07005,07,Chiapas,Amatán
07006,07,Chiapas,Amatenango de la Frontera
07007,07,Chiapas,Amatenango del Valle
07008,07,Chiapas,Angel Albino Corzo
07009,07,Chiapas,Arriaga
07010,07,Chiapas,Bejucal de Ocampo
07011,07,Chiapas,Bella Vista
07012,07,Chiapas,Berriozábal
07013,07,Chiapas,Bochil
07014,07,Chiapas,El Bosque
07015,07,Chiapas,Cacahoatán
07016,07,Chiapas,Catazajá
07017,07,Chiapas,Cintalapa
07018,07,Chiapas,Coapilla
07019,07,Chiapas,Comitán de Domínguez
07020,07,Chiapas,La Concordia
07021,07,Chiapas,Copainalá
07022,07,Chiapas,Chalchihuitán
07023,07,Chiapas,Chamula
07024,07,Chiapas,Chanal
07025,07,Chiapas,Chapultenango
07026,07,Chiapas,Chenalhó
07027,07,Chiapas,Chiapa de Corzo
07028,07,Chiapas,Chiapilla
07029,07,Chiapas,Chicoasén
07030,07,Chiapas,Chicomuselo
07031,07,Chiapas,Chilón
07032,07,Chiapas,Escuintla
07033,07,Chiapas,Francisco León
07034,07,Chiapas,Frontera Comalapa
07035,07,Chiapas,Frontera Hidalgo
07036,07,Chiapas,La Grandeza
07037,07,Chiapas,Huehuetán
07038,07,Chiapas,Huixtán
07039,07,Chiapas,Huitiupán
07040,07,Chiapas,Huixtla
07041,07,Chiapas,La Independencia
07042,07,Chiapas,Ixhuatán
07043,07,Chiapas,Ixtacomitán
07044,07,Chiapas,Ixtapa
07045,07,Chiapas,Ixtapangajoya
07046,07,Chiapas,Jiquipilas
07047,07,Chiapas,Jitotol
07048,07,Chiapas,Juárez
07049,07,Chiapas,Larráinzar
07050,07,Chiapas,La Libertad
07051,07,Chiapas,Mapastepec
07052,07,Chiapas,Las Margaritas
07053,07,Chiapas,Mazapa de Madero
07054,07,Chiapas,Mazatán
07055,07,Chiapas,Metapa
07056,07,Chiapas,Mitontic
07057,07,Chiapas,Motozintla
07058,07,Chiapas,Nicolás Ruíz
07059,07,Chiapas,Ocosingo
07060,07,Chiapas,Ocotepec
07061,07,Chiapas,Ocozocoautla de Espinosa
07062,07,Chiapas,Ostuacán
07063,07,Chiapas,Osumacinta
07064,07,Chiapas,Oxchuc
07065,07,Chiapas,Palenque
07066,07,Chiapas,Pantelhó
07067,07,Chiapas,Pantepec
07068,07,Chiapas,Pichucalco
07069,07,Chiapas,Pijijiapan
07070,07,Chiapas,El Porvenir
07071,07,Chiapas,Villa Comaltitlán
07072,07,Chiapas,Pueblo Nuevo Solistahuacán
07073,07,Chiapas,Rayón
07074,07,Chiapas,Reforma
07075,07,Chiapas,Las Rosas
07076,07,Chiapas,Sabanilla
07077,07,Chiapas,Salto de Agua
07078,07,Chiapas,San Cristóbal de las Casas
07079,07,Chiapas,San Fernando
07080,07,Chiapas,Siltepec
07081,07,Chiapas,Simojovel
07082,07,Chiapas,Sitalá
07083,07,Chiapas,Socoltenango
07084,07,Chiapas,Solosuchiapa
07085,07,Chiapas,Soyaló
07086,07,Chiapas,Suchiapa
07087,07,Chiapas,Suchiate
07088,07,Chiapas,Sunuapa
07089,07,Chiapas,Tapachula
07090,07,Chiapas,Tapalapa
07091,07,Chiapas,Tapilula
07092,07,Chiapas,Tecpatán
07093,07,Chiapas,Tenejapa
07094,07,Chiapas,Teopisca
07096,07,Chiapas,Tila
07097,07,Chiapas,Tonalá
07098,07,Chiapas,Totolapa
07099,07,Chiapas,La Trinitaria
07100,07,Chiapas,Tumbalá
07101,07,Chiapas,Tuxtla Gutiérrez
07102,07,Chiapas,Tuxtla Chico
07103,07,Chiapas,Tuzantán
07104,07,Chiapas,Tzimol
07105,07,Chiapas,Unión Juárez
07106,07,Chiapas,Venustiano Carranza
07107,07,Chiapas,Villa Corzo
07108,07,Chiapas,Villaflores
07109,07,Chiapas,Yajalón
07110,07,Chiapas,San Lucas
07111,07,Chiapas,Zinacantán
07112,07,Chiapas,San Juan Cancuc
07113,07,Chiapas,Aldama
07114,07,Chiapas,Benemérito de las Américas
07115,07,Chiapas,Maravilla Tenejapa
07116,07,Chiapas,Marqués de Comillas
07117,07,Chiapas,Montecristo de Guerrero
07118,07,Chiapas,San Andrés Duraznal
07119,07,Chiapas,Santiago el Pinar
07120,07,Chiapas,Capitán Luis Ángel Vidal
07121,07,Chiapas,Rincón Chamula San Pedro
07122,07,Chiapas,El Parral
07123,07,Chiapas,Emiliano Zapata
07124,07,Chiapas,Mezcalapa
07125,07,Chiapas,Honduras de la Sierra
08001,08,Chihuahua,Ahumada
08002,08,Chihuahua,Aldama
08003,08,Chihuahua,Allende
08004,08,Chihuahua,Aquiles Serdán
08005,08,Chihuahua,Ascensión
08006,08,Chihuahua,Bachíniva
08007,08,Chihuahua,Balleza
08008,08,Chihuahua,Batopilas
08009,08,Chihuahua,Bocoyna
08010,08,Chihuahua,Buenaventura
08011,08,Chihuahua,Camargo
08012,08,Chihuahua,Carichí
08013,08,Chihuahua,Casas Grandes
08014,08,Chihuahua,Coronado
08015,08,Chihuahua,Coyame del Sotol
08016,08,Chihuahua,La Cruz
08017,08,Chihuahua,Cuauhtémoc
08018,08,Chihuahua,Cusihuiriachi
08019,08,Chihuahua,Chihuahua
08020,08,Chihuahua,Chínipas
08021,08,Chihuahua,Delicias
08022,08,Chihuahua,Dr. Belisario Domínguez
08023,08,Chihuahua,Galeana
08024,08,Chihuahua,Santa Isabel
08025,08,Chihuahua,Gómez Farías
08026,08,Chihuahua,Gran Morelos
08027,08,Chihuahua,Guachochi
08028,08,Chihuahua,Guadalupe
08029,08,Chihuahua,Guadalupe y Calvo
08030,08,Chihuahua,Guazapares
08031,08,Chihuahua,Guerrero
08032,08,Chihuahua,Hidalgo del Parral
08033,08,Chihuahua,Huejotitán
08034,08,Chihuahua,Ignacio Zaragoza
08035,08,Chihuahua,Janos
08036,08,Chihuahua,Jiménez
08037,08,Chihuahua,Juárez
08038,08,Chihuahua,Julimes
08039,08,Chihuahua,López
08040,08,Chihuahua,Madera
08041,08,Chihuahua,Maguarichi
08042,08,Chihuahua,Manuel Benavides
08043,08,Chihuahua,Matachí
08044,08,Chihuahua,Matamoros
08045,08,Chihuahua,Meoqui
08046,08,Chihuahua,Morelos
08047,08,Chihuahua,Moris
08048,08,Chihuahua,Namiquipa
08049,08,Chihuahua,Nonoava
08050,08,Chihuahua,Nuevo Casas Grandes
08051,08,Chihuahua,Ocampo
08052,08,Chihuahua,Ojinaga
08053,08,Chihuahua,Praxedis G. Guerrero
08054,08,Chihuahua,Riva Palacio
08055,08,Chihuahua,Rosales
08056,08,Chihuahua,Rosario
08057,08,Chihuahua,San Francisco de Borja
08058,08,Chihuahua,San Francisco de Conchos
08059,08,Chihuahua,San Francisco del Oro
08060,08,Chihuahua,Santa Bárbara
08061,08,Chihuahua,Satevó
08062,08,Chihuahua,Saucillo
08063,08,Chihuahua,Temósachic
08064,08,Chihuahua,El Tule
08065,08,Chihuahua,Urique
08066,08,Chihuahua,Uruachi
08067,08,Chihuahua,Valle de Zaragoza
09002,09,Ciudad de México,Azcapotzalco
09003,09,Ciudad de México,Coyoacán
09004,09,Ciudad de México,Cuajimalpa de Morelos
09005,09,Ciudad de México,Gustavo A. Madero
09006,09,Ciudad de México,Iztacalco
09007,09,Ciudad de México,Iztapalapa
09008,09,Ciudad de México,La Magdalena Contreras
09009,09,Ciudad de México,Milpa Alta
09010,09,Ciudad de México,Álvaro Obregón
09011,09,Ciudad de México,Tláhuac
09012,09,Ciudad de México,Tlalpan
09013,09,Ciudad de México,Xochimilco
09014,09,Ciudad de México,Benito Juárez
09015,09,Ciudad de México,Cuauhtémoc
09016,09,Ciudad de México,Miguel Hidalgo
09017,09,Ciudad de México,Venustiano Carranza
10001,10,Durango,Canatlán
10002,10,Durango,Canelas
10003,10,Durango,Coneto de Comonfort
10004,10,Durango,Cuencamé
10005,10,Durango,Durango
10006,10,Durango,General Simón Bolívar
10007,10,Durango,Gómez Palacio
10008,10,Durango,Guadalupe Victoria
10009,10,Durango,Guanaceví
10010,10,Durango,Hidalgo
10011,10,Durango,Indé
10012,10,Durango,Lerdo
10013,10,Durango,Mapimí
10014,10,Durango,Mezquital
10015,10,Durango,Nazas
10016,10,Durango,Nombre de Dios
10017,10,Durango,Ocampo
10018,10,Durango,El Oro
10019,10,Durango,Otáez
10020,10,Durango,Pánuco de Coronado
10021,10,Durango,Peñón Blanco
10022,10,Durango,Poanas
10023,10,Durango,Pueblo Nuevo
10024,10,Durango,Rodeo
10025,10,Durango,San Bernardo
10026,10,Durango,San Dimas
10027,10,Durango,San Juan de Guadalupe
10028,10,Durango,San Juan del Río
10029,10,Durango,San Luis del Cordero
10030,10,Durango,San Pedro del Gallo
10031,10,Durango,Santa Clara
10032,10,Durango,Santiago Papasquiaro
10033,10,Durango,Súchil
10034,10,Durango,Tamazula
10035,10,Durango,Tepehuanes
10036,10,Durango,Tlahualilo
10037,10,Durango,Topia
10038,10,Durango,Vicente Guerrero
10039,10,Durango,Nuevo Ideal
11001,11,Guanajuato,Abasolo
11002,11,Guanajuato,Acámbaro
11003,11,Guanajuato,San Miguel de Allende
11004,11,Guanajuato,Apaseo el Alto
11005,11,Guanajuato,Apaseo el Grande
11006,11,Guanajuato,Atarjea
11007,11,Guanajuato,Celaya
11008,11,Guanajuato,Manuel Doblado
11009,11,Guanajuato,Comonfort
11010,11,Guanajuato,Coroneo
11011,11,Guanajuato,Cortazar
11012,11,Guanajuato,Cuerámaro
11013,11,Guanajuato,Doctor Mora
11014,11,Guanajuato,Dolores Hidalgo Cuna de la Independencia
11015,11,Guanajuato,Guanajuato
11016,11,Guanajuato,Huanímaro
11017,11,Guanajuato,Irapuato
11018,11,Guanajuato,Jaral del Progreso
11019,11,Guanajuato,Jerécuaro
11020,11,Guanajuato,León
11021,11,Guanajuato,Moroleón
11022,11,Guanajuato,Ocampo
11023,11,Guanajuato,Pénjamo
11024,11,Guanajuato,Pueblo Nuevo
11025,11,Guanajuato,Purísima del Rincón
11026,11,Guanajuato,Romita
11027,11,Guanajuato,Salamanca
11028,11,Guanajuato,Salvatierra
11029,11,Guanajuato,San Diego de la Unión
11030,11,Guanajuato,San Felipe
11031,11,Guanajuato,San Francisco del Rincón
11032,11,Guanajuato,San José Iturbide
11033,11,Guanajuato,San Luis de la Paz
11034,11,Guanajuato,Santa Catarina
11035,11,Guanajuato,Santa Cruz de Juventino Rosas
11036,11,Guanajuato,Santiago Maravatío
11037,11,Guanajuato,Silao de la Victoria
11038,11,Guanajuato,Tarandacuao
11039,11,Guanajuato,Tarimoro
11040,11,Guanajuato,Tierra Blanca
11041,11,Guanajuato,Uriangato
11042,11,Guanajuato,Valle de Santiago
11043,11,Guanajuato,Victoria
11044,11,Guanajuato,Villagrán
11045,11,Guanajuato,Xichú
11046,11,Guanajuato,Yuriria
12001,12,Guerrero,Acapulco de Juárez
12002,12,Guerrero,Ahuacuotzingo
12003,12,Guerrero,Ajuchitlán del Progreso
12004,12,Guerrero,Alcozauca de Guerrero
12005,12,Guerrero,Alpoyeca
12006,12,Guerrero,Apaxtla
12007,12,Guerrero,Arcelia
12008,12,Guerrero,Atenango del Río
12009,12,Guerrero,Atlamajalcingo del Monte
12010,12,Guerrero,Atlixtac
12011,12,Guerrero,Atoyac de Álvarez
12012,12,Guerrero,Ayutla de los Libres
12013,12,Guerrero,Azoyú
12014,12,Guerrero,Benito Juárez
12015,12,Guerrero,Buenavista de Cuéllar
12016,12,Guerrero,Coahuayutla de José María Izazaga
12017,12,Guerrero,Cocula
12018,12,Guerrero,Copala
12019,12,Guerrero,Copalillo
12020,12,Guerrero,Copanatoyac
12021,12,Guerrero,Coyuca de Benítez
12022,12,Guerrero,Coyuca de Catalán
12023,12,Guerrero,Cuajinicuilapa
12024,12,Guerrero,Cualác
12025,12,Guerrero,Cuautepec
12026,12,Guerrero,Cuetzala del Progreso
12027,12,Guerrero,Cutzamala de Pinzón
12028,12,Guerrero,Chilapa de Álvarez
12029,12,Guerrero,Chilpancingo de los Bravo
12030,12,Guerrero,Florencio Villarreal
12031,12,Guerrero,General Canuto A. Neri
12032,12,Guerrero,General Heliodoro Castillo
12033,12,Guerrero,Huamuxtitlán
12034,12,Guerrero,Huitzuco de los Figueroa
12035,12,Guerrero,Iguala de la Independencia
12036,12,Guerrero,Igualapa
12037,12,Guerrero,Ixcateopan de Cuauhtémoc
12038,12,Guerrero,Zihuatanejo de Azueta
12039,12,Guerrero,Juan R. Escudero
12040,12,Guerrero,Leonardo Bravo
12041,12,Guerrero,Malinaltepec
12042,12,Guerrero,Mártir de Cuilapan
12043,12,Guerrero,Metlatónoc
12044,12,Guerrero,Mochitlán
12045,12,Guerrero,Olinalá
12046,12,Guerrero,Ometepec
12047,12,Guerrero,Pedro Ascencio Alquisiras
12048,12,Guerrero,Petatlán
12049,12,Guerrero,Pilcaya
12050,12,Guerrero,Pungarabato
12051,12,Guerrero,Quechultenango
12052,12,Guerrero,San Luis Acatlán
12053,12,Guerrero,San Marcos
12054,12,Guerrero,San Miguel Totolapan
12055,12,Guerrero,Taxco de Alarcón
12056,12,Guerrero,Tecoanapa
12057,12,Guerrero,Técpan de Galeana
12058,12,Guerrero,Teloloapan
12059,12,Guerrero,Tepecoacuilco de Trujano
12060,12,Guerrero,Tetipac
12061,12,Guerrero,Tixtla de Guerrero
12062,12,Guerrero,Tlacoachistlahuaca
12063,12,Guerrero,Tlacoapa
12064,12,Guerrero,Tlalchapa
12065,12,Guerrero,Tlalixtaquilla de Maldonado
12066,12,Guerrero,Tlapa de Comonfort
12067,12,Guerrero,Tlapehuala
12068,12,Guerrero,La Unión de Isidoro Montes de Oca
12069,12,Guerrero,Xalpatláhuac
12070,12,Guerrero,Xochihuehuetlán
12071,12,Guerrero,Xochistlahuaca
12072,12,Guerrero,Zapotitlán Tablas
12073,12,Guerrero,Zirándaro
12074,12,Guerrero,Zitlala
12075,12,Guerrero,Eduardo Neri
12076,12,Guerrero,Acatepec
12077,12,Guerrero,Marquelia
12078,12,Guerrero,Cochoapa el Grande
12079,12,Guerrero,José Joaquín de Herrera
12080,12,Guerrero,Juchitán
12081,12,Guerrero,Iliatenco
12082,12,Guerrero,Las Vigas
12083,12,Guerrero,Ñuu Savi
12084,12,Guerrero,Santa Cruz del Rincón
12085,12,Guerrero,San Nicolás
13001,13,Hidalgo,Acatlán
13002,13,Hidalgo,Acaxochitlán
13003,13,Hidalgo,Actopan
13004,13,Hidalgo,Agua Blanca de Iturbide
13005,13,Hidalgo,Ajacuba
13006,13,Hidalgo,Alfajayucan
13007,13,Hidalgo,Almoloya
13008,13,Hidalgo,Apan
13009,13,Hidalgo,El Arenal
13010,13,Hidalgo,Atitalaquia
13011,13,Hidalgo,Atlapexco
13012,13,Hidalgo,Atotonilco el Grande
13013,13,Hidalgo,Atotonilco de Tula
13014,13,Hidalgo,Calnali
13015,13,Hidalgo,Cardonal
13016,13,Hidalgo,Cuautepec de Hinojosa
13017,13,Hidalgo,Chapantongo
13018,13,Hidalgo,Chapulhuacán
13019,13,Hidalgo,Chilcuautla
13020,13,Hidalgo,Eloxochitlán
13021,13,Hidalgo,Emiliano Zapata
13022,13,Hidalgo,Epazoyucan
13023,13,Hidalgo,Francisco I. Madero
13024,13,Hidalgo,Huasca de Ocampo
13025,13,Hidalgo,Huautla
13026,13,Hidalgo,Huazalingo
13027,13,Hidalgo,Huehuetla
13028,13,Hidalgo,Huejutla de Reyes
13029,13,Hidalgo,Huichapan
13030,13,Hidalgo,Ixmiquilpan
13031,13,Hidalgo,Jacala de Ledezma
13032,13,Hidalgo,Jaltocán
13033,13,Hidalgo,Juárez Hidalgo
13034,13,Hidalgo,Lolotla
13035,13,Hidalgo,Metepec
13036,13,Hidalgo,San Agustín Metzquititlán
13037,13,Hidalgo,Metztitlán
13038,13,Hidalgo,Mineral del Chico
13039,13,Hidalgo,Mineral del Monte
13040,13,Hidalgo,La Misión
13041,13,Hidalgo,Mixquiahuala de Juárez
13042,13,Hidalgo,Molango de Escamilla
13043,13,Hidalgo,Nicolás Flores
13044,13,Hidalgo,Nopala de Villagrán
13045,13,Hidalgo,Omitlán de Juárez
13046,13,Hidalgo,San Felipe Orizatlán
13047,13,Hidalgo,Pacula
13048,13,Hidalgo,Pachuca de Soto
13049,13,Hidalgo,Pisaflores
